sale_id,product_id,warehouse_id,sale_date,quantity_sold,revenue
703,404,10,2025-07-07,1,31.94
704,459,1,2026-06-19,17,20329.79
705,290,2,2026-02-12,7,1329.16
706,6,7,2026-07-15,16,4880.64
707,334,6,2026-04-06,2,1127.98
708,160,7,2026-07-26,16,3156.32
709,242,9,2025-11-25,20,10458.2
710,115,4,2026-09-09,14,1860.18
711,21,1,2025-03-27,17,81.09
712,244,9,2026-03-22,25,5017.75
713,319,6,2025-01-19,23,24371.72
714,207,9,2025-01-30,6,1232.94
715,491,1,2026-02-24,12,3370.92
716,336,6,2026-09-05,23,8809.0
717,266,1,2026-03-03,16,5858.88
718,134,4,2026-12-22,7,1253.49
719,258,8,2025-02-13,8,9438.72
720,254,3,2026-07-29,11,13242.57
721,457,9,2026-07-31,11,13080.76
722,268,8,2026-05-05,20,9096.2
723,339,5,2025-06-04,16,5533.76
724,170,8,2025-10-01,19,6091.97
725,22,5,2026-01-14,1,264.26
726,277,7,2026-11-25,19,16728.74
727,401,3,2026-11-22,20,5207.2
728,276,9,2025-07-24,15,7008.3
729,79,2,2026-12-16,15,7924.95
730,226,1,2026-11-01,10,8402.4
731,426,4,2026-05-17,22,18277.6
732,493,2,2026-12-01,7,333.06
733,127,2,2026-04-14,22,18788.44
734,499,3,2026-12-19,2,621.18
735,412,5,2025-09-06,21,19194.84
736,371,10,2026-07-29,21,21507.36
737,231,8,2026-11-09,15,4836.3
738,350,1,2025-03-01,7,1538.67
739,178,7,2025-11-28,22,10322.84
740,199,8,2025-11-15,10,7677.4
741,439,8,2026-01-04,5,57.9
742,83,1,2026-11-24,8,1800.88
743,189,3,2025-08-02,8,3643.04
744,468,6,2026-03-03,17,15358.31
745,482,5,2026-12-28,23,9474.62
746,367,1,2025-04-15,20,9200.8
747,483,7,2026-03-17,24,29964.0
748,413,8,2025-11-21,2,807.4
749,346,2,2025-02-05,5,2700.85
750,144,2,2025-08-03,1,564.88
751,252,7,2025-10-18,25,4538.0
752,268,5,2026-10-07,7,3183.67
753,72,8,2025-05-22,18,2289.06
754,321,2,2025-10-04,19,8013.44
755,349,7,2025-12-23,9,6175.89
756,158,10,2026-09-08,16,11090.08
757,47,10,2026-09-09,3,1078.68
758,116,5,2026-04-27,8,8339.6
759,194,1,2025-09-23,18,5831.1
760,423,5,2026-12-22,11,6438.85
761,152,8,2025-03-21,9,505.35
762,147,9,2026-08-13,23,1966.04
763,7,5,2025-11-02,9,1614.51
764,429,9,2025-02-06,21,4531.59
765,469,10,2026-05-13,17,4540.36
766,407,8,2026-06-16,18,5891.58
767,16,5,2026-05-29,15,13834.8
768,339,9,2026-07-22,16,5533.76
769,448,8,2025-07-17,10,10707.1
770,421,3,2025-07-10,9,1970.01
771,230,10,2026-09-11,17,10200.34
772,100,6,2026-01-23,3,2665.14
773,317,1,2026-12-14,18,22933.8
774,253,1,2025-07-20,8,7230.0
775,333,6,2025-05-17,3,2083.17
776,283,3,2025-06-18,17,5896.28
777,472,1,2026-11-19,17,11266.41
778,102,1,2025-04-28,23,24615.98
779,88,10,2025-06-23,10,4076.3
780,321,1,2025-01-14,10,4217.6
781,310,4,2025-10-31,2,1246.98
782,486,2,2026-10-23,3,816.75
783,72,1,2026-01-13,5,635.85
784,168,7,2026-01-19,17,8371.48
785,460,9,2025-09-10,10,8329.0
786,134,3,2026-04-24,6,1074.42
787,194,6,2026-01-14,3,971.85
788,184,6,2026-08-02,22,28254.82
789,132,8,2026-10-31,11,3688.19
790,224,3,2026-05-27,1,396.73
791,80,7,2025-11-29,17,3566.43
792,413,2,2026-01-08,7,2825.9
793,461,10,2026-04-17,13,1291.81
794,216,3,2026-02-22,25,7469.75
795,268,1,2025-08-05,10,4548.1
796,247,8,2025-07-28,21,11775.33
797,273,8,2026-10-14,3,960.78
798,329,1,2026-08-02,23,10347.93
799,151,4,2025-05-02,8,2401.44
800,427,6,2026-01-14,16,11998.24
801,42,4,2025-10-19,15,184.2
802,327,5,2026-08-03,25,26409.25
803,294,9,2026-06-02,25,238.25
804,458,6,2026-02-28,4,862.12
805,440,8,2025-10-29,17,10349.6
806,358,9,2026-05-10,9,8221.95
807,324,3,2026-10-05,1,620.74
808,28,6,2025-07-05,13,8374.21
809,305,8,2025-12-09,3,318.84
810,205,6,2026-08-23,22,1388.2
811,357,1,2025-11-22,1,96.38
812,393,5,2025-04-13,10,3203.9
813,71,1,2025-08-07,21,9154.95
814,431,3,2025-02-23,16,1796.8
815,326,6,2026-05-31,20,3837.4
816,480,10,2025-05-24,6,181.8
817,302,9,2025-01-09,25,6288.5
818,141,3,2025-06-29,25,15764.75
819,363,10,2025-04-16,25,13051.5
820,298,4,2025-12-02,3,1798.47
821,487,1,2026-03-20,23,18934.06
822,398,4,2025-10-27,14,792.26
823,373,5,2025-09-17,14,9875.88
824,73,5,2025-06-03,13,2197.65
825,268,3,2026-02-21,4,1819.24
826,269,8,2026-03-02,18,6069.06
827,355,6,2025-09-26,6,122.1
828,389,9,2025-03-13,23,8302.77
829,227,3,2026-10-25,9,4457.79
830,415,2,2025-04-03,18,6327.36
831,355,4,2026-02-07,3,61.05
832,143,4,2025-02-18,19,5139.5
833,365,10,2026-05-14,16,2109.6
834,161,3,2025-02-28,20,11192.6
835,343,2,2026-12-28,15,10897.8
836,441,3,2026-07-18,16,13154.56
837,144,6,2025-08-24,7,3954.16
838,342,9,2026-02-16,19,11755.87
839,130,10,2025-07-17,18,19589.04
840,119,5,2026-09-28,18,2922.48
841,387,4,2026-12-03,8,841.52
842,187,9,2026-08-02,20,6048.4
843,363,10,2025-06-25,4,2088.24
844,200,6,2026-03-28,12,5176.08
845,459,8,2025-01-18,12,14350.44
846,357,10,2025-11-03,6,578.28
847,71,4,2025-01-24,9,3923.55
848,169,5,2026-08-19,14,1866.34
849,53,6,2025-06-03,22,2513.28
850,500,4,2026-11-03,23,6047.16
851,483,8,2026-11-11,10,12485.0
852,170,6,2025-09-03,14,4488.82
853,209,8,2025-07-08,11,467.61
854,464,10,2025-10-01,2,1411.98
855,491,9,2026-05-02,13,3651.83
856,455,4,2025-09-30,14,7356.58
857,3,1,2026-12-18,7,3004.26
858,234,7,2026-09-13,21,2917.74
859,245,1,2026-09-10,21,5153.82
860,213,2,2026-03-06,13,10421.19
861,38,10,2025-06-12,3,1135.11
862,372,3,2025-01-25,5,3126.6
863,367,1,2025-12-12,5,2300.2
864,286,8,2025-04-10,16,14637.6
865,186,1,2025-01-21,7,4172.7
866,273,5,2025-10-31,24,7686.24
867,487,1,2025-01-21,5,4116.1
868,271,2,2025-12-03,3,774.45
869,200,3,2025-09-01,8,3450.72
870,409,1,2026-09-22,10,1285.1
871,278,4,2026-12-05,6,162.78
872,153,6,2025-06-02,4,2667.52
873,462,1,2026-08-23,15,2079.6
874,300,2,2026-02-09,3,2135.1
875,292,5,2026-07-24,11,11480.81
876,359,9,2025-07-16,20,17082.0
877,262,10,2026-12-30,20,11651.6
878,379,10,2026-04-08,22,14929.2
879,97,9,2026-08-26,4,2354.04
880,147,10,2025-01-11,14,1196.72
881,317,10,2026-07-17,15,19111.5
882,83,7,2026-12-02,24,5402.64
883,255,6,2026-06-07,7,3944.57
884,245,4,2026-11-05,12,2945.04
885,383,2,2026-11-04,7,4965.87
886,381,1,2026-07-02,4,3982.8
887,450,7,2025-01-23,2,1788.52
888,360,3,2025-03-13,23,20337.75
889,196,8,2025-01-15,9,5889.96
890,105,1,2025-09-20,18,2605.32
891,236,6,2025-04-02,19,572.47
892,404,2,2026-10-16,4,127.76
893,56,1,2026-07-16,25,29474.75
894,145,2,2026-12-31,10,7367.4
895,294,10,2025-07-08,10,95.3
896,486,2,2025-03-22,1,272.25
897,70,4,2025-11-02,12,7596.0
898,496,5,2026-03-09,9,1367.82
899,497,4,2025-06-14,13,7567.04
900,240,2,2026-10-05,1,639.76
901,500,4,2026-12-28,1,262.92
902,357,10,2025-05-31,25,2409.5
903,322,10,2026-11-02,22,14966.16
904,53,7,2026-04-07,12,1370.88
905,273,7,2026-04-22,23,7365.98
906,41,7,2026-01-29,16,7311.2
907,213,5,2025-08-30,9,7214.67
908,78,3,2025-11-20,1,547.9
909,329,9,2026-02-19,25,11247.75
910,412,7,2025-05-15,3,2742.12
911,46,1,2026-11-17,9,5716.89
912,311,4,2026-12-25,12,1631.04
913,125,8,2026-02-05,23,23231.38
914,40,3,2025-10-25,17,15193.58
915,446,7,2025-08-17,7,6185.13
916,172,5,2025-09-14,7,3404.52
917,273,1,2026-08-13,4,1281.04
918,432,3,2025-02-21,7,2220.19
919,180,2,2025-09-12,25,26467.25
920,17,7,2025-09-30,16,21760.48
921,231,5,2026-01-29,12,3869.04
922,151,2,2025-06-07,4,1200.72
923,48,5,2026-09-02,1,643.43
924,221,9,2025-07-07,11,1453.32
925,202,9,2025-02-20,13,4240.47
926,151,1,2025-09-22,17,5103.06
927,131,3,2025-04-25,23,23846.4
928,441,2,2026-03-11,23,18909.68
929,290,6,2025-09-21,13,2468.44
930,293,3,2026-05-26,25,12478.75
931,213,8,2025-08-07,2,1603.26
932,1,2,2026-09-04,5,188.05
933,84,1,2026-07-16,4,46.56
934,48,4,2025-12-22,4,2573.72
935,171,4,2025-10-03,4,1520.88
936,369,7,2025-03-05,20,4267.6
937,105,5,2026-06-20,11,1592.14
938,195,1,2026-05-12,6,3107.52
939,30,8,2026-12-09,5,3649.9
940,318,7,2026-09-15,3,270.09
941,420,4,2026-12-11,4,598.08
942,279,3,2026-08-30,10,10040.5
943,326,7,2026-04-05,11,2110.57
944,420,1,2025-07-10,12,1794.24
945,254,5,2026-08-15,20,24077.4
946,474,5,2026-05-17,2,1562.86
947,360,9,2026-05-15,7,6189.75
948,363,3,2026-08-29,16,8352.96
949,226,1,2026-10-06,24,20165.76
950,180,8,2025-11-05,23,24349.87
951,484,1,2026-06-13,1,102.87
952,398,10,2026-06-14,7,396.13
953,135,7,2025-06-03,2,1002.46
954,210,2,2025-08-23,8,2629.12
955,104,3,2026-08-08,10,1466.4
956,293,3,2026-03-26,12,5989.8
957,382,5,2026-08-18,16,5876.8
958,222,3,2026-03-11,10,2665.7
959,262,6,2026-07-07,18,10486.44
960,417,8,2026-01-21,20,7070.8
961,46,9,2026-06-06,19,12068.99
962,234,10,2026-05-16,19,2639.86
963,273,3,2025-02-05,16,5124.16
964,261,3,2026-10-14,7,1516.48
965,374,4,2026-03-09,18,328.68
966,192,3,2025-06-09,16,21332.48
967,391,6,2025-08-01,7,7037.94
968,317,2,2025-03-06,21,26756.1
969,378,3,2026-06-14,23,6979.12
970,91,2,2026-09-30,20,11690.2
971,407,7,2026-11-20,21,6873.51
972,475,1,2026-07-29,7,2214.24
973,193,5,2026-07-27,2,722.32
974,500,5,2026-05-01,16,4206.72
975,200,2,2026-03-06,4,1725.36
976,149,7,2026-08-24,6,877.32
977,190,5,2026-02-23,20,19280.6
978,184,1,2025-03-14,22,28254.82
979,165,5,2025-06-26,14,3040.8
980,35,8,2026-02-22,14,4513.6
981,244,2,2025-05-12,9,1806.39
982,403,8,2026-03-31,18,1841.4
983,476,5,2025-11-23,4,3330.44
984,136,3,2025-07-21,6,1546.5
985,265,10,2025-11-12,11,5898.64
986,341,5,2026-11-30,25,1796.25
987,246,6,2026-09-06,11,3673.89
988,405,4,2025-02-05,20,7267.2
989,118,9,2025-12-09,11,750.75
990,135,4,2025-07-25,10,5012.3
991,112,4,2026-07-26,19,16883.02
992,86,8,2026-03-25,19,3869.73
993,180,4,2025-12-28,9,9528.21
994,261,3,2026-01-03,21,4549.44
995,201,2,2025-01-20,17,7670.23
996,407,1,2025-10-07,12,3927.72
997,436,8,2025-08-16,15,7822.05
998,24,3,2025-05-05,18,696.96
999,381,5,2025-03-08,6,5974.2
1000,141,4,2025-07-05,20,12611.8
1001,188,1,2026-04-21,13,6250.66
1002,322,6,2025-10-12,25,17007.0
1003,206,3,2025-09-05,19,4409.71
1004,320,10,2025-05-26,7,5295.43
1005,320,4,2026-09-01,17,12860.33
1006,237,9,2026-01-15,16,3639.2
1007,230,9,2026-09-23,3,1800.06
1008,467,1,2026-09-05,10,4017.3
1009,174,5,2026-04-09,11,2671.35
1010,217,8,2025-07-12,19,3146.02
1011,493,6,2026-11-17,9,428.22
1012,370,1,2026-04-08,25,23911.75
1013,273,6,2025-04-05,21,6725.46
1014,118,1,2026-02-17,5,341.25
1015,398,10,2025-07-31,9,509.31
1016,369,10,2026-09-10,23,4907.74
1017,181,10,2025-11-16,24,4123.44
1018,248,9,2025-04-16,23,7912.46
1019,394,9,2026-06-24,9,792.81
1020,438,2,2026-07-14,11,3830.86
1021,346,1,2026-10-20,16,8642.72
1022,49,3,2025-02-01,14,6165.88
1023,213,8,2025-06-15,10,8016.3
1024,64,3,2025-05-30,17,2055.47
1025,203,7,2025-03-20,5,3766.75
1026,56,8,2025-08-22,12,14147.88
1027,164,6,2025-08-10,18,2760.3
1028,109,6,2025-10-06,16,1969.44
1029,364,6,2026-11-07,15,724.35
1030,254,4,2025-01-01,1,1203.87
1031,226,9,2026-09-09,2,1680.48
1032,461,1,2026-04-30,24,2384.88
1033,415,1,2025-06-17,23,8084.96
1034,335,10,2026-07-12,21,6580.56
1035,406,10,2026-08-26,24,14743.44
1036,137,10,2025-08-27,24,9324.96
1037,433,10,2025-10-25,25,8852.0
1038,480,6,2025-09-20,7,212.1
1039,125,3,2025-10-08,14,14140.84
1040,186,6,2025-06-19,22,13114.2
1041,74,1,2026-02-27,11,6558.09
1042,85,5,2025-04-06,1,527.05
1043,228,3,2026-12-01,5,1501.55
1044,254,4,2025-04-22,25,30096.75
1045,396,1,2025-01-09,17,13130.97
1046,443,2,2026-12-26,6,1367.4
1047,406,8,2025-07-30,14,8600.34
1048,271,8,2026-02-11,4,1032.6
1049,394,1,2025-08-03,6,528.54
1050,123,2,2025-10-10,2,617.68
1051,7,4,2025-05-09,15,2690.85
1052,28,2,2025-08-27,23,14815.91
1053,406,10,2025-08-26,17,10443.27
1054,461,1,2026-08-19,24,2384.88
1055,47,4,2025-11-05,8,2876.48
1056,482,5,2025-07-09,14,5767.16
1057,141,2,2026-10-04,15,9458.85
1058,150,5,2025-02-05,19,6715.17
1059,35,1,2025-01-09,18,5803.2
1060,289,7,2026-12-03,17,8466.34
1061,73,4,2026-06-20,24,4057.2
1062,123,4,2025-04-05,17,5250.28
1063,70,3,2025-04-12,12,7596.0
1064,432,7,2025-05-08,20,6343.4
1065,229,5,2026-07-16,17,9931.91
1066,195,1,2026-03-26,22,11394.24
1067,391,5,2025-02-05,24,24130.08
1068,117,8,2026-05-03,22,4601.74
1069,419,7,2026-12-28,13,14497.34
1070,442,10,2025-07-02,11,6530.59
1071,428,5,2025-10-22,1,288.72
1072,265,4,2025-04-18,25,13406.0
1073,128,2,2025-01-30,3,243.18
1074,203,2,2025-05-23,6,4520.1
1075,205,8,2026-01-16,16,1009.6
1076,488,10,2025-01-13,22,1102.64
1077,422,8,2025-04-03,9,8721.81
1078,308,3,2025-10-14,18,7516.8
1079,127,2,2026-04-27,3,2562.06
1080,88,4,2025-02-13,4,1630.52
1081,215,9,2026-07-16,20,17724.8
1082,317,3,2025-02-01,18,22933.8
1083,92,10,2025-08-16,15,3355.95
1084,34,3,2026-02-02,14,3371.2
1085,300,4,2025-12-03,20,14234.0
1086,39,1,2026-01-05,10,3931.9
1087,477,3,2026-12-02,23,1759.96
1088,22,8,2026-12-31,22,5813.72
1089,10,6,2026-08-02,10,9978.1
1090,72,2,2026-07-06,16,2034.72
1091,275,5,2026-12-31,21,26858.58
1092,83,5,2025-02-25,19,4277.09
1093,318,7,2026-09-06,8,720.24
1094,129,6,2025-12-03,8,6915.84
1095,59,10,2026-05-04,21,4801.23
1096,491,1,2026-04-28,22,6180.02
1097,296,6,2025-07-03,6,5405.64
1098,60,2,2025-06-01,21,2249.94
1099,224,3,2025-09-26,7,2777.11
1100,160,7,2026-12-14,1,197.27
1101,137,5,2026-02-15,17,6605.18
1102,441,4,2026-08-10,9,7399.44
1103,74,2,2026-09-29,18,10731.42
1104,143,9,2025-11-12,10,2705.0
1105,461,3,2025-12-31,25,2484.25
1106,498,1,2026-08-03,23,28521.84
1107,355,10,2025-02-13,14,284.9
1108,27,2,2026-05-27,13,8977.15
1109,213,4,2025-10-05,13,10421.19
1110,344,3,2026-01-14,23,8858.91
1111,217,1,2026-07-19,6,993.48
1112,298,9,2025-12-24,14,8392.86
1113,367,3,2025-08-21,7,3220.28
1114,6,7,2025-09-28,21,6405.84
1115,190,5,2026-05-14,10,9640.3
1116,77,4,2026-04-07,9,1964.07
1117,176,3,2025-05-31,23,6839.97
1118,357,5,2026-07-22,19,1831.22
1119,197,10,2025-12-17,3,687.6
1120,94,5,2025-05-02,6,7410.12
1121,336,3,2026-09-29,13,4979.0
1122,455,2,2026-05-21,6,3152.82
1123,80,10,2026-02-21,20,4195.8
1124,117,7,2025-10-19,8,1673.36
1125,156,1,2026-09-26,5,1689.55
1126,433,7,2026-09-30,22,7789.76
1127,172,6,2025-10-10,7,3404.52
1128,469,2,2025-08-30,6,1602.48
1129,278,7,2026-07-12,2,54.26
1130,204,6,2025-07-26,4,574.68
1131,94,3,2026-04-11,2,2470.04
1132,125,10,2026-01-26,21,21211.26
1133,31,6,2026-04-12,18,10604.88
1134,423,6,2026-06-10,6,3512.1
1135,46,8,2025-01-07,24,15245.04
1136,60,1,2025-12-11,8,857.12
1137,89,7,2025-02-03,19,4723.02
1138,361,6,2026-10-19,9,4509.72
1139,454,8,2026-11-18,5,603.0
1140,209,1,2026-09-26,3,127.53
1141,174,1,2025-03-24,18,4371.3
1142,375,5,2025-12-23,1,720.01
1143,228,7,2026-10-05,5,1501.55
1144,449,5,2025-12-01,24,13124.64
1145,244,1,2026-03-27,16,3211.36
1146,282,10,2026-10-31,17,5821.82
1147,264,6,2026-03-06,22,29527.08
1148,58,4,2026-03-22,17,19587.57
1149,315,5,2025-01-24,9,6767.64
1150,167,9,2025-07-16,9,4424.4
1151,246,10,2025-02-22,2,667.98
1152,310,3,2025-01-20,12,7481.88
1153,481,7,2026-06-12,11,2188.23
1154,334,4,2025-10-14,16,9023.84
1155,398,8,2025-06-30,21,1188.39
1156,379,1,2025-07-18,17,11536.2
1157,74,10,2026-05-13,12,7154.28
1158,327,4,2025-12-05,14,14789.18
1159,327,5,2025-08-27,24,25352.88
1160,327,1,2025-08-22,15,15845.55
1161,154,10,2025-02-05,5,2501.45
1162,88,10,2026-12-30,18,7337.34
1163,49,4,2026-05-31,13,5725.46
1164,171,5,2026-03-17,22,8364.84
1165,268,7,2026-08-04,25,11370.25
1166,210,10,2026-12-12,14,4600.96
1167,476,9,2026-01-27,12,9991.32
1168,49,8,2025-08-29,24,10570.08
1169,194,2,2026-04-08,14,4535.3
1170,68,2,2026-03-16,7,6676.67
1171,179,6,2026-10-03,15,5156.1
1172,375,4,2026-06-10,25,18000.25
1173,296,4,2025-06-14,22,19820.68
1174,250,6,2026-01-23,21,6748.14
1175,177,8,2025-08-06,21,21192.15
1176,468,8,2026-07-26,10,9034.3
1177,44,8,2025-06-27,19,23379.69
1178,104,6,2026-02-28,6,879.84
1179,30,6,2025-02-15,9,6569.82
1180,431,8,2025-02-14,2,224.6
1181,391,4,2025-08-10,24,24130.08
1182,58,4,2026-11-06,13,14978.73
1183,39,6,2026-03-12,4,1572.76
1184,285,10,2025-04-16,24,6911.52
1185,379,3,2025-02-16,19,12893.4
1186,284,5,2026-01-31,5,1168.25
1187,48,1,2025-10-12,24,15442.32
1188,191,8,2025-08-15,7,4846.03
1189,458,8,2025-03-26,18,3879.54
1190,183,3,2026-12-16,1,424.66
1191,85,6,2026-11-21,13,6851.65
1192,178,3,2025-08-26,22,10322.84
1193,243,8,2025-06-28,11,1544.29
1194,74,9,2026-01-18,5,2980.95
1195,243,9,2025-10-04,9,1263.51
1196,119,10,2025-01-07,20,3247.2
1197,334,3,2025-04-02,25,14099.75
1198,218,7,2025-03-21,9,5902.02
1199,392,10,2026-06-09,13,2570.49
1200,125,2,2025-06-13,15,15150.9
1201,438,3,2026-05-28,24,8358.24
1202,261,2,2026-12-20,6,1299.84
1203,385,3,2025-10-16,3,2865.36
1204,136,4,2026-02-12,13,3350.75
1205,150,4,2026-11-28,21,7422.03
1206,125,9,2025-07-27,24,24241.44
1207,380,4,2026-04-21,10,1782.1
1208,344,10,2026-11-25,20,7703.4
1209,404,7,2025-03-11,24,766.56
1210,307,2,2026-10-26,22,9408.96
1211,185,1,2026-04-13,23,10532.85
1212,298,1,2025-05-18,21,12589.29
1213,76,1,2025-09-14,10,6677.9
1214,13,5,2026-02-08,16,7766.56
1215,355,10,2026-10-27,3,61.05
1216,244,1,2025-06-21,4,802.84
1217,29,7,2025-07-07,22,10275.98
1218,388,4,2026-11-02,7,5963.16
1219,227,2,2025-02-15,12,5943.72
1220,488,2,2025-10-05,24,1202.88
1221,307,4,2026-08-10,9,3849.12
1222,198,1,2025-04-16,8,6472.48
1223,86,4,2026-09-28,8,1629.36
1224,260,5,2025-06-11,19,2400.84
1225,74,6,2026-04-08,2,1192.38
1226,480,7,2026-02-18,16,484.8
1227,115,1,2026-01-05,9,1195.83
1228,417,6,2025-12-08,11,3888.94
1229,213,6,2026-06-11,20,16032.6
1230,40,9,2025-03-25,19,16981.06
1231,147,2,2026-06-26,25,2137.0
1232,271,9,2026-05-22,12,3097.8
1233,304,4,2025-08-19,18,6202.62
1234,278,7,2025-03-27,17,461.21
1235,120,6,2025-05-07,17,5830.32
1236,1,5,2026-12-09,4,150.44
1237,151,7,2025-10-23,21,6303.78
1238,297,5,2025-09-23,2,371.82
1239,55,1,2026-12-09,13,9006.01
1240,442,2,2025-10-06,6,3562.14
1241,137,10,2026-08-16,7,2719.78
1242,445,6,2025-02-07,19,2057.32
1243,231,4,2026-10-21,3,967.26
1244,64,3,2026-12-25,24,2901.84
1245,19,10,2026-07-25,13,441.35
1246,413,3,2026-10-15,24,9688.8
1247,395,8,2026-03-28,1,969.57
1248,245,5,2025-03-15,18,4417.56
1249,324,3,2025-12-06,5,3103.7
1250,366,7,2025-10-09,20,12702.6
1251,84,2,2026-11-15,18,209.52
1252,463,7,2026-08-13,7,6059.2
1253,14,7,2025-01-02,17,17717.91
1254,466,3,2025-10-31,23,2472.96
1255,19,9,2025-05-07,11,373.45
1256,468,7,2026-07-07,13,11744.59
1257,290,7,2025-05-28,7,1329.16
1258,168,5,2025-08-31,10,4924.4
1259,282,8,2025-10-22,4,1369.84
1260,121,10,2026-10-02,16,9589.44
1261,200,3,2026-07-28,14,6038.76
1262,456,3,2025-03-01,22,2537.26
1263,8,6,2025-06-29,5,2335.75
1264,147,10,2025-04-20,9,769.32
1265,21,7,2026-07-09,10,47.7
1266,443,9,2025-01-08,8,1823.2
1267,310,9,2025-03-23,22,13716.78
1268,381,8,2026-03-03,18,17922.6
1269,109,4,2026-12-29,25,3077.25
1270,214,2,2025-04-10,8,1774.16
1271,221,6,2026-05-21,13,1717.56
1272,468,2,2025-11-24,16,14454.88
1273,45,8,2026-02-18,6,4046.16
1274,102,3,2025-10-02,10,10702.6
1275,304,9,2025-10-22,18,6202.62
1276,243,9,2025-02-23,18,2527.02
1277,102,2,2025-04-15,8,8562.08
1278,181,10,2025-12-23,13,2233.53
1279,369,8,2025-07-11,11,2347.18
1280,99,4,2025-08-13,24,23510.4
1281,342,6,2026-12-19,21,12993.33
1282,9,2,2026-02-23,5,2582.2
1283,296,9,2025-02-24,6,5405.64
1284,405,8,2025-06-07,11,3996.96
1285,440,4,2025-09-28,24,14611.2
1286,255,5,2026-01-05,10,5635.1
1287,44,9,2025-06-29,7,8613.57
1288,81,3,2025-05-23,19,868.68
1289,392,8,2026-04-19,14,2768.22
1290,192,2,2026-03-03,13,17332.64
1291,346,2,2025-07-14,19,10263.23
1292,309,7,2025-11-07,18,9784.44
1293,248,7,2025-05-12,5,1720.1
1294,499,1,2025-09-19,15,4658.85
1295,499,8,2025-10-07,6,1863.54
1296,401,2,2025-11-12,15,3905.4
1297,337,10,2026-07-27,22,24134.44
1298,418,3,2025-08-12,22,17490.66
1299,101,6,2025-01-31,8,94.8
1300,387,9,2025-05-10,10,1051.9
1301,156,4,2026-05-24,7,2365.37
1302,428,1,2025-12-03,8,2309.76
1303,494,3,2026-06-27,1,979.22
1304,301,1,2026-08-08,7,1600.48
1305,493,7,2026-07-03,1,47.58
1306,219,6,2025-08-21,6,2695.8
1307,15,7,2025-08-24,3,64.92
1308,203,6,2026-02-04,18,13560.3
1309,240,9,2025-09-18,17,10875.92
1310,149,7,2026-11-07,11,1608.42
1311,277,9,2026-03-25,1,880.46
1312,278,10,2026-03-21,11,298.43
1313,40,1,2026-07-08,12,10724.88
1314,92,1,2025-05-17,15,3355.95
1315,256,5,2025-05-18,24,7797.36
1316,136,8,2025-11-25,5,1288.75
1317,393,3,2026-11-03,6,1922.34
1318,183,6,2025-08-08,19,8068.54
1319,306,4,2025-05-17,14,2868.88
1320,337,2,2025-12-06,16,17552.32
1321,428,1,2026-01-02,17,4908.24
1322,208,3,2025-10-03,2,680.62
1323,126,7,2026-06-17,21,586.74
1324,334,9,2025-08-11,12,6767.88
1325,37,5,2025-07-02,2,1993.12
1326,23,3,2025-08-29,8,5137.04
1327,35,7,2025-11-06,21,6770.4
1328,303,8,2025-12-12,3,1441.26
1329,133,4,2025-03-14,2,1618.04
1330,268,9,2025-09-18,8,3638.48
1331,277,3,2026-03-19,17,14967.82
1332,15,4,2025-06-30,6,129.84
1333,341,9,2026-12-14,25,1796.25
1334,231,7,2026-11-29,14,4513.88
1335,86,7,2026-12-22,20,4073.4
1336,128,3,2026-12-04,13,1053.78
1337,401,2,2026-07-05,17,4426.12
1338,172,4,2026-10-31,17,8268.12
1339,370,6,2026-01-16,7,6695.29
1340,308,8,2026-03-01,1,417.6
1341,332,3,2025-12-16,7,398.02
1342,470,10,2026-04-18,5,2688.0
1343,484,9,2026-10-05,11,1131.57
1344,246,5,2025-04-03,21,7013.79
1345,221,3,2026-09-01,22,2906.64
1346,456,1,2026-02-01,2,230.66
1347,135,9,2025-09-28,23,11528.29
1348,199,4,2025-01-01,21,16122.54
1349,380,10,2025-12-05,12,2138.52
1350,227,9,2025-04-08,19,9410.89
1351,408,2,2026-11-24,25,22031.5
1352,318,2,2025-11-14,19,1710.57
1353,345,5,2026-06-29,5,2163.1
1354,373,4,2026-07-14,9,6348.78
1355,258,7,2026-08-25,3,3539.52
1356,488,10,2026-08-13,12,601.44
1357,169,6,2026-06-22,17,2266.27
1358,193,5,2026-07-16,20,7223.2
1359,500,2,2026-07-14,5,1314.6
1360,85,2,2025-08-19,15,7905.75
1361,367,10,2026-08-09,10,4600.4
1362,147,7,2025-07-10,14,1196.72
1363,96,3,2026-08-16,23,3054.17
1364,22,2,2026-03-01,11,2906.86
1365,333,8,2025-05-13,24,16665.36
1366,391,8,2025-09-10,23,23124.66
1367,121,5,2025-12-31,22,13185.48
1368,466,6,2026-12-24,24,2580.48
1369,286,2,2026-04-22,21,19211.85
1370,260,5,2025-03-02,6,758.16
1371,435,2,2026-11-25,8,2530.48
1372,189,6,2025-11-26,6,2732.28
1373,85,6,2025-11-12,4,2108.2
1374,409,9,2025-03-05,18,2313.18
1375,491,1,2026-03-20,3,842.73
1376,480,9,2026-12-03,5,151.5
1377,192,2,2026-05-02,3,3999.84
1378,285,6,2025-08-22,10,2879.8
1379,28,8,2026-12-15,6,3865.02
1380,398,5,2026-09-18,25,1414.75
1381,74,5,2026-09-08,17,10135.23
1382,482,1,2026-09-17,14,5767.16
1383,146,3,2026-11-10,1,622.32
1384,93,3,2025-12-05,14,9539.18
1385,127,9,2025-02-25,15,12810.3
1386,463,8,2025-05-21,21,18177.6
