inventory_id,product_id,warehouse_id,stock_on_hand,last_updated
3553,48,6,373,2026-01-15
3554,394,7,741,2026-01-15
3555,348,1,234,2026-01-15
3556,213,2,122,2026-01-15
3557,23,7,492,2026-01-15
3558,478,10,999,2026-01-15
3559,494,7,258,2026-01-15
3560,409,1,561,2026-01-15
3561,113,6,713,2026-01-15
3562,356,1,78,2026-01-15
3563,264,6,377,2026-01-15
3564,437,10,199,2026-01-15
3565,192,2,246,2026-01-15
3566,28,6,508,2026-01-15
3567,378,2,915,2026-01-15
3568,201,1,378,2026-01-15
3569,133,8,201,2026-01-15
3570,420,8,261,2026-01-15
3571,402,8,355,2026-01-15
3572,428,1,468,2026-01-15
3573,235,8,448,2026-01-15
3574,472,6,947,2026-01-15
3575,362,4,208,2026-01-15
3576,420,1,416,2026-01-15
3577,108,7,111,2026-01-15
3578,435,10,22,2026-01-15
3579,445,6,640,2026-01-15
3580,75,9,856,2026-01-15
3581,90,8,621,2026-01-15
3582,241,5,717,2026-01-15
3583,75,3,463,2026-01-15
3584,251,5,760,2026-01-15
3585,391,8,912,2026-01-15
3586,70,1,797,2026-01-15
3587,448,7,606,2026-01-15
3588,38,5,548,2026-01-15
3589,447,7,516,2026-01-15
3590,187,3,856,2026-01-15
3591,12,3,961,2026-01-15
3592,155,4,394,2026-01-15
3593,251,6,584,2026-01-15
3594,148,2,390,2026-01-15
3595,155,5,29,2026-01-15
3596,483,4,166,2026-01-15
3597,474,4,163,2026-01-15
3598,2,8,123,2026-01-15
3599,498,2,251,2026-01-15
3600,266,5,929,2026-01-15
3601,291,5,380,2026-01-15
3602,104,5,494,2026-01-15
3603,199,6,674,2026-01-15
3604,5,9,165,2026-01-15
3605,85,10,143,2026-01-15
3606,69,3,502,2026-01-15
3607,353,1,673,2026-01-15
3608,275,8,896,2026-01-15
3609,374,6,229,2026-01-15
3610,398,2,338,2026-01-15
3611,245,7,985,2026-01-15
3612,300,3,13,2026-01-15
3613,322,3,391,2026-01-15
3614,306,5,806,2026-01-15
3615,259,3,819,2026-01-15
3616,345,6,460,2026-01-15
3617,416,3,722,2026-01-15
3618,317,9,998,2026-01-15
3619,259,10,961,2026-01-15
3620,434,8,83,2026-01-15
3621,141,6,590,2026-01-15
3622,369,2,876,2026-01-15
3623,337,6,659,2026-01-15
3624,155,4,126,2026-01-15
3625,273,5,877,2026-01-15
3626,2,3,268,2026-01-15
3627,38,10,383,2026-01-15
3628,400,8,666,2026-01-15
3629,27,6,993,2026-01-15
3630,420,6,798,2026-01-15
3631,473,1,197,2026-01-15
3632,6,2,53,2026-01-15
3633,234,6,293,2026-01-15
3634,214,7,434,2026-01-15
3635,352,5,174,2026-01-15
3636,387,1,958,2026-01-15
3637,209,7,895,2026-01-15
3638,89,10,980,2026-01-15
3639,193,3,47,2026-01-15
3640,383,1,582,2026-01-15
3641,116,9,166,2026-01-15
3642,440,1,712,2026-01-15
3643,199,6,844,2026-01-15
3644,237,10,957,2026-01-15
3645,472,7,814,2026-01-15
3646,393,10,719,2026-01-15
3647,466,2,188,2026-01-15
3648,455,5,749,2026-01-15
3649,128,5,606,2026-01-15
3650,62,8,483,2026-01-15
3651,187,9,753,2026-01-15
3652,163,10,947,2026-01-15
3653,408,3,733,2026-01-15
3654,257,8,170,2026-01-15
3655,159,10,604,2026-01-15
3656,411,6,62,2026-01-15
3657,220,1,214,2026-01-15
3658,428,1,316,2026-01-15
3659,381,5,494,2026-01-15
3660,113,4,963,2026-01-15
3661,78,9,998,2026-01-15
3662,62,1,665,2026-01-15
3663,250,8,44,2026-01-15
3664,226,6,537,2026-01-15
3665,34,2,899,2026-01-15
3666,287,5,132,2026-01-15
3667,467,2,583,2026-01-15
3668,381,5,791,2026-01-15
3669,176,8,963,2026-01-15
3670,93,7,821,2026-01-15
3671,82,2,253,2026-01-15
3672,417,9,582,2026-01-15
3673,57,9,223,2026-01-15
3674,155,6,591,2026-01-15
3675,252,9,59,2026-01-15
3676,71,2,803,2026-01-15
3677,185,10,366,2026-01-15
3678,104,5,560,2026-01-15
3679,422,7,38,2026-01-15
3680,309,4,1000,2026-01-15
3681,336,3,142,2026-01-15
3682,240,5,47,2026-01-15
3683,191,9,708,2026-01-15
3684,500,6,779,2026-01-15
3685,72,4,156,2026-01-15
3686,336,2,371,2026-01-15
3687,473,8,14,2026-01-15
3688,235,6,935,2026-01-15
3689,443,7,265,2026-01-15
3690,65,7,993,2026-01-15
3691,139,5,651,2026-01-15
3692,430,8,501,2026-01-15
3693,71,2,315,2026-01-15
3694,428,3,183,2026-01-15
3695,353,9,315,2026-01-15
3696,483,3,540,2026-01-15
3697,186,5,94,2026-01-15
3698,250,3,92,2026-01-15
3699,66,6,244,2026-01-15
3700,262,8,78,2026-01-15
3701,445,9,12,2026-01-15
3702,240,9,953,2026-01-15
3703,300,7,748,2026-01-15
3704,303,2,400,2026-01-15
3705,293,3,433,2026-01-15
3706,83,10,923,2026-01-15
3707,500,8,56,2026-01-15
3708,477,5,718,2026-01-15
3709,315,1,540,2026-01-15
3710,184,1,849,2026-01-15
3711,134,8,250,2026-01-15
3712,481,3,165,2026-01-15
3713,238,4,800,2026-01-15
3714,473,2,500,2026-01-15
3715,373,5,591,2026-01-15
3716,151,8,618,2026-01-15
3717,190,8,843,2026-01-15
3718,457,5,686,2026-01-15
3719,324,2,881,2026-01-15
3720,393,3,226,2026-01-15
3721,7,5,584,2026-01-15
3722,303,4,216,2026-01-15
3723,175,5,70,2026-01-15
3724,209,3,144,2026-01-15
3725,122,1,535,2026-01-15
3726,206,9,270,2026-01-15
3727,137,7,712,2026-01-15
3728,3,3,342,2026-01-15
3729,167,2,680,2026-01-15
3730,306,5,42,2026-01-15
3731,202,4,965,2026-01-15
3732,449,1,211,2026-01-15
3733,41,9,545,2026-01-15
3734,442,7,327,2026-01-15
3735,453,4,395,2026-01-15
3736,428,9,649,2026-01-15
3737,390,8,655,2026-01-15
3738,266,4,59,2026-01-15
3739,324,6,175,2026-01-15
3740,241,3,936,2026-01-15
3741,190,10,449,2026-01-15
3742,178,1,181,2026-01-15
3743,72,3,285,2026-01-15
3744,354,9,347,2026-01-15
3745,303,4,363,2026-01-15
3746,408,4,285,2026-01-15
3747,390,8,875,2026-01-15
3748,55,1,871,2026-01-15
3749,400,2,764,2026-01-15
3750,479,6,209,2026-01-15
3751,496,6,3,2026-01-15
3752,276,5,653,2026-01-15
3753,472,2,610,2026-01-15
3754,486,3,273,2026-01-15
3755,250,2,660,2026-01-15
3756,464,8,362,2026-01-15
3757,468,4,618,2026-01-15
3758,204,4,540,2026-01-15
3759,74,7,933,2026-01-15
3760,195,8,458,2026-01-15
3761,229,8,460,2026-01-15
3762,430,2,266,2026-01-15
3763,258,4,491,2026-01-15
3764,440,6,361,2026-01-15
3765,134,1,642,2026-01-15
3766,290,10,42,2026-01-15
3767,72,8,761,2026-01-15
3768,491,1,984,2026-01-15
3769,298,1,834,2026-01-15
3770,222,5,116,2026-01-15
3771,282,3,327,2026-01-15
3772,216,1,812,2026-01-15
3773,130,8,96,2026-01-15
3774,91,1,388,2026-01-15
3775,322,6,567,2026-01-15
3776,215,3,163,2026-01-15
3777,170,4,516,2026-01-15
3778,164,1,376,2026-01-15
3779,122,8,161,2026-01-15
3780,283,9,395,2026-01-15
3781,23,4,621,2026-01-15
3782,412,10,761,2026-01-15
3783,95,6,184,2026-01-15
3784,230,3,17,2026-01-15
3785,442,1,497,2026-01-15
3786,51,5,603,2026-01-15
3787,223,8,92,2026-01-15
3788,137,3,658,2026-01-15
3789,499,6,996,2026-01-15
3790,94,8,806,2026-01-15
3791,4,7,904,2026-01-15
3792,311,1,541,2026-01-15
3793,204,8,407,2026-01-15
3794,411,4,534,2026-01-15
3795,150,2,563,2026-01-15
3796,149,7,495,2026-01-15
3797,163,5,774,2026-01-15
3798,140,1,422,2026-01-15
3799,206,10,136,2026-01-15
3800,414,8,717,2026-01-15
3801,81,2,187,2026-01-15
3802,356,3,984,2026-01-15
3803,223,5,958,2026-01-15
3804,202,2,646,2026-01-15
3805,80,1,175,2026-01-15
3806,38,5,402,2026-01-15
3807,190,10,711,2026-01-15
3808,118,1,207,2026-01-15
3809,297,4,485,2026-01-15
3810,468,2,400,2026-01-15
3811,301,2,103,2026-01-15
3812,405,5,57,2026-01-15
3813,309,3,97,2026-01-15
3814,7,8,773,2026-01-15
3815,193,4,989,2026-01-15
3816,286,8,255,2026-01-15
3817,371,4,348,2026-01-15
3818,236,1,777,2026-01-15
3819,66,10,540,2026-01-15
3820,397,10,325,2026-01-15
3821,175,1,283,2026-01-15
3822,32,8,235,2026-01-15
3823,170,1,779,2026-01-15
3824,100,3,912,2026-01-15
3825,481,9,29,2026-01-15
3826,130,9,472,2026-01-15
3827,44,3,159,2026-01-15
3828,45,6,575,2026-01-15
3829,97,2,707,2026-01-15
3830,435,4,883,2026-01-15
3831,161,7,505,2026-01-15
3832,482,1,830,2026-01-15
3833,241,5,352,2026-01-15
3834,129,4,312,2026-01-15
3835,385,8,568,2026-01-15
3836,64,4,983,2026-01-15
3837,174,1,967,2026-01-15
3838,429,2,75,2026-01-15
3839,235,8,996,2026-01-15
3840,177,3,566,2026-01-15
3841,198,3,725,2026-01-15
3842,27,3,131,2026-01-15
3843,206,4,430,2026-01-15
3844,8,2,289,2026-01-15
3845,417,8,309,2026-01-15
3846,202,2,121,2026-01-15
3847,184,2,553,2026-01-15
3848,38,1,218,2026-01-15
3849,182,1,644,2026-01-15
3850,334,9,284,2026-01-15
3851,187,9,953,2026-01-15
3852,266,10,646,2026-01-15
3853,383,10,340,2026-01-15
3854,122,10,352,2026-01-15
3855,164,9,835,2026-01-15
3856,39,7,714,2026-01-15
3857,375,6,498,2026-01-15
3858,463,3,192,2026-01-15
3859,81,8,711,2026-01-15
3860,49,2,456,2026-01-15
3861,458,8,323,2026-01-15
3862,496,4,958,2026-01-15
3863,162,8,167,2026-01-15
3864,448,10,218,2026-01-15
3865,131,5,902,2026-01-15
3866,191,7,217,2026-01-15
3867,297,4,126,2026-01-15
3868,289,4,886,2026-01-15
3869,380,6,828,2026-01-15
3870,349,4,594,2026-01-15
3871,492,10,179,2026-01-15
3872,316,2,542,2026-01-15
3873,156,2,981,2026-01-15
3874,360,3,50,2026-01-15
3875,293,5,819,2026-01-15
3876,395,10,3,2026-01-15
3877,430,10,333,2026-01-15
3878,252,6,935,2026-01-15
3879,467,3,590,2026-01-15
3880,335,1,61,2026-01-15
3881,345,8,142,2026-01-15
3882,225,5,745,2026-01-15
3883,301,3,735,2026-01-15
3884,440,1,486,2026-01-15
3885,115,7,597,2026-01-15
3886,490,5,472,2026-01-15
3887,60,4,89,2026-01-15
3888,230,10,321,2026-01-15
3889,75,3,586,2026-01-15
3890,158,1,145,2026-01-15
3891,177,9,830,2026-01-15
3892,425,5,61,2026-01-15
3893,35,5,616,2026-01-15
3894,383,6,381,2026-01-15
3895,143,1,772,2026-01-15
3896,432,4,545,2026-01-15
3897,5,5,380,2026-01-15
3898,200,1,339,2026-01-15
3899,298,9,992,2026-01-15
3900,438,10,772,2026-01-15
3901,151,7,482,2026-01-15
3902,493,3,969,2026-01-15
3903,413,9,522,2026-01-15
3904,452,1,390,2026-01-15
3905,258,10,283,2026-01-15
3906,182,10,977,2026-01-15
3907,430,4,936,2026-01-15
3908,392,7,629,2026-01-15
3909,374,8,173,2026-01-15
3910,393,1,911,2026-01-15
3911,46,2,837,2026-01-15
3912,305,8,472,2026-01-15
3913,205,8,686,2026-01-15
3914,316,7,887,2026-01-15
3915,99,1,965,2026-01-15
3916,84,6,151,2026-01-15
3917,159,1,755,2026-01-15
3918,291,5,214,2026-01-15
3919,27,9,83,2026-01-15
3920,21,2,60,2026-01-15
3921,379,4,864,2026-01-15
3922,163,4,798,2026-01-15
3923,119,8,493,2026-01-15
3924,46,5,26,2026-01-15
3925,189,10,354,2026-01-15
3926,287,10,463,2026-01-15
3927,11,6,440,2026-01-15
3928,483,9,600,2026-01-15
3929,136,8,598,2026-01-15
3930,378,4,818,2026-01-15
3931,212,9,261,2026-01-15
3932,454,10,576,2026-01-15
3933,383,5,740,2026-01-15
3934,251,2,160,2026-01-15
3935,4,8,373,2026-01-15
3936,196,7,941,2026-01-15
3937,415,7,917,2026-01-15
3938,473,8,397,2026-01-15
3939,208,3,571,2026-01-15
3940,103,7,821,2026-01-15
3941,186,2,712,2026-01-15
3942,467,10,753,2026-01-15
3943,127,3,135,2026-01-15
3944,474,8,440,2026-01-15
3945,384,5,959,2026-01-15
3946,456,8,895,2026-01-15
3947,249,2,33,2026-01-15
3948,254,8,791,2026-01-15
3949,390,3,453,2026-01-15
3950,369,10,841,2026-01-15
3951,147,6,707,2026-01-15
3952,107,1,698,2026-01-15
3953,216,2,1,2026-01-15
3954,272,7,404,2026-01-15
3955,207,10,738,2026-01-15
3956,306,6,96,2026-01-15
3957,451,10,207,2026-01-15
3958,356,8,624,2026-01-15
3959,319,1,275,2026-01-15
3960,239,5,781,2026-01-15
3961,278,3,321,2026-01-15
3962,153,10,200,2026-01-15
3963,59,8,855,2026-01-15
3964,388,1,176,2026-01-15
3965,207,3,203,2026-01-15
3966,279,10,944,2026-01-15
3967,255,3,963,2026-01-15
3968,224,1,241,2026-01-15
3969,40,2,987,2026-01-15
3970,493,1,171,2026-01-15
3971,403,3,917,2026-01-15
3972,406,1,853,2026-01-15
3973,264,4,503,2026-01-15
3974,482,7,403,2026-01-15
3975,423,10,153,2026-01-15
3976,410,10,280,2026-01-15
3977,139,8,649,2026-01-15
3978,215,9,937,2026-01-15
3979,13,3,188,2026-01-15
3980,446,3,236,2026-01-15
3981,449,2,234,2026-01-15
3982,218,2,666,2026-01-15
3983,15,2,37,2026-01-15
3984,408,2,92,2026-01-15
3985,413,3,930,2026-01-15
3986,5,6,769,2026-01-15
3987,459,3,422,2026-01-15
3988,119,3,76,2026-01-15
3989,17,6,441,2026-01-15
3990,268,3,490,2026-01-15
3991,271,5,700,2026-01-15
3992,441,8,294,2026-01-15
3993,220,8,298,2026-01-15
3994,497,10,824,2026-01-15
3995,391,7,46,2026-01-15
3996,182,8,250,2026-01-15
3997,450,5,533,2026-01-15
3998,458,9,713,2026-01-15
3999,159,1,70,2026-01-15
4000,36,2,282,2026-01-15
4001,132,7,535,2026-01-15
4002,148,1,140,2026-01-15
4003,334,3,41,2026-01-15
4004,18,8,948,2026-01-15
4005,118,7,360,2026-01-15
4006,317,6,372,2026-01-15
4007,192,8,245,2026-01-15
4008,437,8,710,2026-01-15
4009,41,9,201,2026-01-15
4010,21,8,145,2026-01-15
4011,392,1,717,2026-01-15
4012,142,9,780,2026-01-15
4013,113,10,831,2026-01-15
4014,29,8,269,2026-01-15
4015,92,5,61,2026-01-15
4016,101,1,847,2026-01-15
4017,498,9,790,2026-01-15
4018,208,4,806,2026-01-15
4019,391,3,944,2026-01-15
4020,144,5,224,2026-01-15
4021,431,4,233,2026-01-15
4022,163,8,439,2026-01-15
4023,487,8,947,2026-01-15
4024,207,7,811,2026-01-15
4025,184,5,212,2026-01-15
4026,58,5,389,2026-01-15
4027,115,4,3,2026-01-15
4028,278,7,966,2026-01-15
4029,388,9,660,2026-01-15
4030,485,10,365,2026-01-15
4031,87,2,786,2026-01-15
4032,243,8,142,2026-01-15
4033,104,2,191,2026-01-15
4034,30,5,601,2026-01-15
4035,298,3,235,2026-01-15
4036,335,2,702,2026-01-15
4037,449,2,530,2026-01-15
4038,32,9,606,2026-01-15
4039,365,8,374,2026-01-15
4040,191,2,613,2026-01-15
4041,289,8,365,2026-01-15
4042,284,9,187,2026-01-15
4043,409,9,13,2026-01-15
4044,167,7,381,2026-01-15
4045,86,5,895,2026-01-15
4046,59,7,592,2026-01-15
4047,93,8,377,2026-01-15
4048,350,8,521,2026-01-15
4049,343,3,273,2026-01-15
4050,13,6,476,2026-01-15
4051,57,1,311,2026-01-15
4052,341,6,713,2026-01-15
4053,74,7,588,2026-01-15
4054,12,5,283,2026-01-15
4055,41,8,267,2026-01-15
4056,364,2,319,2026-01-15
4057,293,2,217,2026-01-15
4058,184,6,905,2026-01-15
4059,110,10,305,2026-01-15
4060,417,4,946,2026-01-15
4061,287,9,505,2026-01-15
4062,362,8,940,2026-01-15
4063,263,10,266,2026-01-15
4064,88,1,866,2026-01-15
4065,40,4,537,2026-01-15
4066,199,5,728,2026-01-15
4067,443,4,603,2026-01-15
4068,28,7,862,2026-01-15
4069,396,9,131,2026-01-15
4070,360,9,540,2026-01-15
4071,115,5,332,2026-01-15
4072,378,4,775,2026-01-15
4073,166,5,805,2026-01-15
4074,37,6,439,2026-01-15
4075,464,9,996,2026-01-15
4076,142,2,571,2026-01-15
4077,308,8,375,2026-01-15
4078,110,7,365,2026-01-15
4079,29,4,147,2026-01-15
4080,460,8,389,2026-01-15
4081,395,5,629,2026-01-15
4082,102,10,413,2026-01-15
4083,197,4,241,2026-01-15
4084,71,4,712,2026-01-15
4085,278,3,997,2026-01-15
4086,350,1,701,2026-01-15
4087,105,5,70,2026-01-15
4088,23,6,573,2026-01-15
4089,130,4,535,2026-01-15
4090,108,5,485,2026-01-15
4091,359,10,882,2026-01-15
4092,443,10,875,2026-01-15
4093,256,2,386,2026-01-15
4094,361,6,233,2026-01-15
4095,39,4,582,2026-01-15
4096,429,9,771,2026-01-15
4097,295,1,38,2026-01-15
4098,412,9,384,2026-01-15
4099,381,4,252,2026-01-15
4100,214,9,590,2026-01-15
4101,406,1,278,2026-01-15
4102,381,1,62,2026-01-15
4103,55,7,842,2026-01-15
4104,85,10,842,2026-01-15
4105,252,2,300,2026-01-15
4106,195,1,950,2026-01-15
4107,254,2,969,2026-01-15
4108,209,8,980,2026-01-15
4109,286,6,540,2026-01-15
4110,32,2,284,2026-01-15
4111,28,3,317,2026-01-15
4112,352,6,720,2026-01-15
4113,442,3,234,2026-01-15
4114,284,6,175,2026-01-15
4115,342,9,810,2026-01-15
4116,454,9,355,2026-01-15
4117,266,6,708,2026-01-15
4118,143,7,363,2026-01-15
4119,129,2,390,2026-01-15
4120,226,9,572,2026-01-15
4121,7,4,20,2026-01-15
4122,75,10,304,2026-01-15
4123,303,5,388,2026-01-15
4124,193,9,497,2026-01-15
4125,58,6,213,2026-01-15
4126,160,3,359,2026-01-15
4127,487,2,614,2026-01-15
4128,269,6,789,2026-01-15
4129,342,2,822,2026-01-15
4130,18,4,446,2026-01-15
4131,353,4,793,2026-01-15
4132,139,3,910,2026-01-15
4133,468,6,306,2026-01-15
4134,371,8,888,2026-01-15
4135,354,10,783,2026-01-15
4136,11,6,838,2026-01-15
4137,182,1,163,2026-01-15
4138,382,1,889,2026-01-15
4139,348,5,386,2026-01-15
4140,132,6,469,2026-01-15
4141,460,3,790,2026-01-15
4142,483,9,588,2026-01-15
4143,381,8,114,2026-01-15
4144,445,7,746,2026-01-15
4145,486,10,321,2026-01-15
4146,441,1,200,2026-01-15
4147,382,9,477,2026-01-15
4148,401,5,349,2026-01-15
4149,213,4,206,2026-01-15
4150,376,1,405,2026-01-15
4151,103,5,508,2026-01-15
4152,33,2,425,2026-01-15
4153,496,9,92,2026-01-15
4154,395,10,229,2026-01-15
4155,237,1,439,2026-01-15
4156,77,6,678,2026-01-15
4157,489,10,983,2026-01-15
4158,472,2,429,2026-01-15
4159,231,2,809,2026-01-15
4160,454,2,1,2026-01-15
4161,446,2,803,2026-01-15
4162,166,2,508,2026-01-15
4163,370,5,284,2026-01-15
4164,56,1,264,2026-01-15
4165,101,7,999,2026-01-15
4166,86,5,652,2026-01-15
4167,57,7,487,2026-01-15
4168,168,3,265,2026-01-15
4169,130,2,302,2026-01-15
4170,361,9,219,2026-01-15
4171,279,4,136,2026-01-15
4172,77,10,905,2026-01-15
4173,109,7,184,2026-01-15
4174,348,2,978,2026-01-15
4175,332,1,864,2026-01-15
4176,460,8,404,2026-01-15
4177,349,2,163,2026-01-15
4178,169,3,598,2026-01-15
4179,168,6,107,2026-01-15
4180,85,4,685,2026-01-15
4181,31,4,89,2026-01-15
4182,77,5,249,2026-01-15
4183,441,7,155,2026-01-15
4184,256,9,534,2026-01-15
4185,354,2,356,2026-01-15
4186,244,9,159,2026-01-15
4187,4,1,523,2026-01-15
4188,140,4,661,2026-01-15
4189,158,5,353,2026-01-15
4190,401,1,535,2026-01-15
4191,68,7,672,2026-01-15
4192,337,4,366,2026-01-15
4193,390,2,869,2026-01-15
4194,367,2,332,2026-01-15
4195,462,2,90,2026-01-15
4196,104,4,421,2026-01-15
4197,500,3,988,2026-01-15
4198,28,1,355,2026-01-15
4199,87,4,391,2026-01-15
4200,440,6,91,2026-01-15
4201,88,10,227,2026-01-15
4202,169,1,41,2026-01-15
4203,270,7,141,2026-01-15
4204,185,4,875,2026-01-15
4205,18,1,537,2026-01-15
4206,356,2,122,2026-01-15
4207,144,2,578,2026-01-15
4208,288,3,350,2026-01-15
4209,341,6,187,2026-01-15
4210,151,8,490,2026-01-15
4211,49,8,751,2026-01-15
4212,112,9,283,2026-01-15
4213,40,6,470,2026-01-15
4214,104,9,172,2026-01-15
4215,321,2,271,2026-01-15
4216,267,3,15,2026-01-15
4217,103,5,875,2026-01-15
4218,167,10,191,2026-01-15
4219,346,5,578,2026-01-15
4220,456,7,911,2026-01-15
4221,277,7,649,2026-01-15
4222,218,3,138,2026-01-15
4223,215,8,58,2026-01-15
4224,288,3,440,2026-01-15
4225,382,10,251,2026-01-15
4226,263,7,766,2026-01-15
4227,476,4,365,2026-01-15
4228,130,5,933,2026-01-15
4229,10,2,845,2026-01-15
4230,240,7,146,2026-01-15
4231,370,1,238,2026-01-15
4232,69,9,359,2026-01-15
4233,253,5,991,2026-01-15
4234,161,9,401,2026-01-15
4235,297,7,67,2026-01-15
4236,193,7,378,2026-01-15
4237,36,10,931,2026-01-15
4238,280,9,598,2026-01-15
4239,355,8,951,2026-01-15
4240,130,5,62,2026-01-15
4241,14,5,767,2026-01-15
4242,452,5,715,2026-01-15
4243,292,5,513,2026-01-15
4244,186,10,420,2026-01-15
4245,106,9,248,2026-01-15
4246,82,4,21,2026-01-15
4247,493,9,574,2026-01-15
4248,25,10,537,2026-01-15
4249,129,8,177,2026-01-15
4250,253,1,756,2026-01-15
4251,458,7,255,2026-01-15
4252,50,3,78,2026-01-15
4253,84,4,611,2026-01-15
4254,458,8,887,2026-01-15
4255,240,6,100,2026-01-15
4256,354,4,828,2026-01-15
4257,21,4,617,2026-01-15
4258,76,2,274,2026-01-15
4259,111,9,478,2026-01-15
4260,118,3,346,2026-01-15
4261,25,9,233,2026-01-15
4262,190,5,162,2026-01-15
4263,348,4,919,2026-01-15
4264,327,7,775,2026-01-15
4265,452,9,477,2026-01-15
4266,58,1,392,2026-01-15
4267,278,6,675,2026-01-15
4268,364,2,433,2026-01-15
4269,347,7,4,2026-01-15
4270,417,10,146,2026-01-15
4271,389,5,903,2026-01-15
4272,43,7,565,2026-01-15
4273,469,1,332,2026-01-15
4274,400,5,938,2026-01-15
4275,29,4,580,2026-01-15
4276,1,7,977,2026-01-15
4277,35,4,123,2026-01-15
4278,475,7,497,2026-01-15
4279,470,4,634,2026-01-15
4280,144,7,867,2026-01-15
4281,84,6,902,2026-01-15
4282,65,2,995,2026-01-15
4283,49,8,109,2026-01-15
4284,98,10,319,2026-01-15
4285,286,10,755,2026-01-15
4286,388,8,717,2026-01-15
4287,111,9,626,2026-01-15
4288,45,8,781,2026-01-15
4289,477,7,951,2026-01-15
4290,455,2,806,2026-01-15
4291,378,7,578,2026-01-15
4292,5,8,18,2026-01-15
4293,7,9,300,2026-01-15
4294,358,2,363,2026-01-15
4295,280,4,118,2026-01-15
4296,27,8,416,2026-01-15
4297,410,10,450,2026-01-15
4298,147,10,580,2026-01-15
4299,210,7,744,2026-01-15
4300,439,3,574,2026-01-15
4301,92,5,411,2026-01-15
4302,195,5,193,2026-01-15
4303,88,7,888,2026-01-15
4304,83,4,125,2026-01-15
4305,193,1,955,2026-01-15
4306,343,4,968,2026-01-15
4307,406,10,386,2026-01-15
4308,92,2,959,2026-01-15
4309,497,6,796,2026-01-15
4310,320,8,552,2026-01-15
4311,333,6,289,2026-01-15
4312,395,4,433,2026-01-15
4313,162,3,841,2026-01-15
4314,319,9,110,2026-01-15
4315,386,2,147,2026-01-15
4316,478,7,266,2026-01-15
4317,263,6,29,2026-01-15
4318,343,6,738,2026-01-15
4319,336,4,323,2026-01-15
4320,84,10,517,2026-01-15
4321,466,10,15,2026-01-15
4322,312,4,44,2026-01-15
4323,334,6,642,2026-01-15
4324,318,3,747,2026-01-15
4325,185,2,288,2026-01-15
4326,443,10,444,2026-01-15
4327,176,6,685,2026-01-15
4328,241,9,450,2026-01-15
4329,401,4,205,2026-01-15
4330,361,6,562,2026-01-15
4331,245,10,623,2026-01-15
4332,184,9,959,2026-01-15
4333,317,8,723,2026-01-15
4334,282,4,640,2026-01-15
4335,245,10,166,2026-01-15
4336,344,10,418,2026-01-15
4337,269,4,477,2026-01-15
4338,185,10,738,2026-01-15
4339,4,7,656,2026-01-15
4340,349,4,504,2026-01-15
4341,195,5,557,2026-01-15
4342,423,4,475,2026-01-15
4343,354,8,491,2026-01-15
4344,73,9,651,2026-01-15
4345,84,10,708,2026-01-15
4346,95,2,175,2026-01-15
4347,103,9,711,2026-01-15
4348,472,10,248,2026-01-15
4349,421,10,176,2026-01-15
4350,27,6,475,2026-01-15
4351,321,3,127,2026-01-15
4352,18,5,443,2026-01-15
4353,313,10,638,2026-01-15
4354,163,6,955,2026-01-15
4355,389,10,880,2026-01-15
4356,429,9,360,2026-01-15
4357,456,5,919,2026-01-15
4358,384,10,227,2026-01-15
4359,469,5,735,2026-01-15
4360,121,1,99,2026-01-15
4361,133,2,100,2026-01-15
4362,291,1,789,2026-01-15
4363,487,8,391,2026-01-15
4364,475,7,49,2026-01-15
4365,24,5,30,2026-01-15
4366,355,1,476,2026-01-15
4367,118,7,937,2026-01-15
4368,256,2,445,2026-01-15
4369,491,5,444,2026-01-15
4370,43,10,470,2026-01-15
4371,232,3,479,2026-01-15
4372,3,2,988,2026-01-15
4373,399,8,53,2026-01-15
4374,453,6,895,2026-01-15
4375,77,4,471,2026-01-15
4376,215,5,383,2026-01-15
4377,455,4,32,2026-01-15
4378,53,6,678,2026-01-15
4379,287,5,558,2026-01-15
4380,332,8,778,2026-01-15
4381,206,4,331,2026-01-15
4382,273,2,732,2026-01-15
4383,122,5,650,2026-01-15
4384,214,7,776,2026-01-15
4385,434,6,882,2026-01-15
4386,270,1,632,2026-01-15
4387,397,6,222,2026-01-15
4388,296,4,498,2026-01-15
4389,275,3,463,2026-01-15
4390,28,5,188,2026-01-15
4391,105,6,142,2026-01-15
4392,135,8,745,2026-01-15
4393,20,10,917,2026-01-15
4394,318,8,907,2026-01-15
4395,289,6,559,2026-01-15
4396,494,8,792,2026-01-15
4397,296,6,737,2026-01-15
4398,411,2,433,2026-01-15
4399,230,7,196,2026-01-15
4400,69,4,713,2026-01-15
4401,171,6,211,2026-01-15
4402,411,6,779,2026-01-15
4403,312,10,317,2026-01-15
4404,402,1,331,2026-01-15
4405,333,6,54,2026-01-15
4406,351,4,789,2026-01-15
4407,35,1,421,2026-01-15
4408,318,6,291,2026-01-15
4409,368,8,776,2026-01-15
4410,294,5,880,2026-01-15
4411,500,6,95,2026-01-15
4412,181,6,375,2026-01-15
4413,146,6,430,2026-01-15
4414,203,6,842,2026-01-15
4415,331,7,25,2026-01-15
4416,135,3,201,2026-01-15
4417,377,6,203,2026-01-15
4418,219,1,68,2026-01-15
4419,267,2,437,2026-01-15
4420,366,5,135,2026-01-15
4421,214,8,786,2026-01-15
4422,361,3,834,2026-01-15
4423,156,2,821,2026-01-15
4424,242,3,65,2026-01-15
4425,346,5,964,2026-01-15
